YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(28.932040377000476, -81.92896053899966)",PA,PA1,Q047,VALUE,12,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,31.8,31.8,,,23.2,41.7,318,,,,,,American Indian/Alaska Native,"(28.932040377000476, -81.92896053899966)",PA,PA1,Q047,VALUE,12,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,26.7,26.7,,,19.9,34.8,458,,,,,,2 or more races,"(28.932040377000476, -81.92896053899966)",PA,PA1,Q047,VALUE,12,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,45,45,,,25.3,66.4,74,,,,,,Other,"(28.932040377000476, -81.92896053899966)",PA,PA1,Q047,VALUE,12,Race/Ethnicity,Other,RACE,RACEOTH
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,40.5,40.5,,,36.3,44.9,3049,,,Less than high school,,,,"(28.932040377000476, -81.92896053899966)",PA,PA1,Q047,VALUE,12,Education,Less than high school,EDU,EDUHS
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,25.5,25.5,,,23.8,27.4,9163,,,Some college or technical school,,,,"(28.932040377000476, -81.92896053899966)",PA,PA1,Q047,VALUE,12,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,26.2,26.2,,,25,27.5,9156,Total,,,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Total,Total,OVR,OVERALL
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,25.8,25.8,,,24,27.7,3769,,,,Male,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Gender,Male,GEN,MALE
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.5,29.5,,,25.3,34.1,669,,,Less than high school,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Education,Less than high school,EDU,EDUHS
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.4,27.4,,,25,29.9,2400,,,High school graduate,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.1,28.1,,,25.9,30.3,2653,,,Some college or technical school,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,20.2,20.2,,,18.6,21.9,3393,,,College graduate,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Education,College graduate,EDU,EDUCOGRAD
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,15.3,15.3,,,11.8,19.5,416,,18 - 24,,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Age (years),18 - 24,AGEYR,AGEYR1824
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,24.3,24.3,,,20.7,28.4,703,,25 - 34,,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Age (years),25 - 34,AGEYR,AGEYR2534
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.2,31.2,,,27.4,35.3,810,,35 - 44,,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Age (years),35 - 44,AGEYR,AGEYR3544
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.1,33.1,,,30.1,36.4,1310,,45 - 54,,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Age (years),45 - 54,AGEYR,AGEYR4554
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.4,28.4,,,25.9,31,1847,,55 - 64,,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Age (years),55 - 64,AGEYR,AGEYR5564
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,23.2,23.2,,,21.5,25,4070,,65 or older,,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Age (years),65 or older,AGEYR,AGEYR65PLUS
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.5,31.5,,,27.6,35.8,922,,,,,"Less than $15,000",,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Income,"Less than $15,000",INC,INCLESS15
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.9,29.9,,,26.7,33.3,1508,,,,,"$15,000 - $24,999",,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Income,"$15,000 - $24,999",INC,INC1525
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.9,28.9,,,24.9,33.1,954,,,,,"$25,000 - $34,999",,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Income,"$25,000 - $34,999",INC,INC2535
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.3,27.3,,,23.9,30.9,1168,,,,,"$35,000 - $49,999",,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Income,"$35,000 - $49,999",INC,INC3550
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,25.3,25.3,,,22.1,28.7,1175,,,,,"$50,000 - $74,999",,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Income,"$50,000 - $74,999",INC,INC5075
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,23.5,23.5,,,21.2,25.9,2174,,,,,"$75,000 or greater",,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Income,"$75,000 or greater",INC,INC75PLUS
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,19.5,19.5,,,16.5,22.9,1255,,,,,Data not reported,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Income,Data not reported,INC,INCNR
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,24.4,24.4,,,23,25.8,6670,,,,,,Non-Hispanic White,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.3,36.3,,,32.1,40.6,804,,,,,,Non-Hispanic Black,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.2,27.2,,,24.1,30.6,1097,,,,,,Hispanic,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Race/Ethnicity,Hispanic,RACE,RACEHIS
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,12.8,12.8,,,7.5,21.1,148,,,,,,Asian,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Race/Ethnicity,Asian,RACE,RACEASN
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,,,~,"Data not available because sample size is insufficient.  If data only missing for the confidence interval, the confidence interval was not calculated.",,,,,,,,,Hawaiian/Pacific Islander,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,,,~,"Data not available because sample size is insufficient.  If data only missing for the confidence interval, the confidence interval was not calculated.",,,,,,,,,American Indian/Alaska Native,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,23.2,23.2,,,15.6,32.9,143,,,,,,2 or more races,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,,,~,"Data not available because sample size is insufficient.  If data only missing for the confidence interval, the confidence interval was not calculated.",,,,,,,,,Other,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Race/Ethnicity,Other,RACE,RACEOTH
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,36,36,,,34.6,37.4,9156,Total,,,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Total,Total,OVR,OVERALL
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,42.6,42.6,,,40.5,44.7,3769,,,,Male,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Gender,Male,GEN,MALE
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,29.5,29.5,,,27.8,31.1,5387,,,,Female,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Gender,Female,GEN,FEMALE
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.2,34.2,,,29.7,39.1,669,,,Less than high school,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Education,Less than high school,EDU,EDUHS
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,35.4,35.4,,,32.9,38,2400,,,High school graduate,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,36.2,36.2,,,33.8,38.6,2653,,,Some college or technical school,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Education,Some college or technical school,EDU,EDUCOTEC
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,37.8,37.8,,,35.8,39.9,3393,,,College graduate,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Education,College graduate,EDU,EDUCOGRAD
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,24.2,24.2,,,19.8,29.1,416,,18 - 24,,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Age (years),18 - 24,AGEYR,AGEYR1824
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,33.5,33.5,,,29.4,37.9,703,,25 - 34,,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Age (years),25 - 34,AGEYR,AGEYR2534
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,33.3,33.3,,,29.5,37.4,810,,35 - 44,,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Age (years),35 - 44,AGEYR,AGEYR3544
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,37.5,37.5,,,34.4,40.7,1310,,45 - 54,,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Age (years),45 - 54,AGEYR,AGEYR4554
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,39.5,39.5,,,37.6,41.5,4070,,65 or older,,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Age (years),65 or older,AGEYR,AGEYR65PLUS
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,33,33,,,29,37.3,922,,,,,"Less than $15,000",,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Income,"Less than $15,000",INC,INCLESS15
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,33.8,33.8,,,30.6,37.2,1508,,,,,"$15,000 - $24,999",,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Income,"$15,000 - $24,999",INC,INC1525
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,36.4,36.4,,,32.4,40.6,954,,,,,"$25,000 - $34,999",,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Income,"$25,000 - $34,999",INC,INC2535
2014,2014,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,37.2,37.2,,,33.4,41.1,1168,,,,,"$35,000 - $49,999",,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Income,"$35,000 - $49,999",INC,INC3550
